<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TMS,10/23/2008,18.9,18.9,18.9,18.9,4910
TMS,10/22/2008,20.1,20.2,19.5,19.9,5250
TMS,10/21/2008,20.7,20.7,20.0,20.0,740
TMS,10/20/2008,20.2,20.2,20.0,20.0,1820
TMS,10/17/2008,21.0,21.0,21.0,21.0,90
TMS,10/16/2008,19.0,20.3,19.0,20.3,1100
TMS,10/15/2008,20.7,20.7,19.3,19.3,5180
TMS,10/14/2008,20.2,20.2,20.2,20.2,28550
TMS,10/13/2008,19.2,19.2,19.0,19.2,6550
TMS,10/10/2008,20.1,21.1,19.1,19.1,220
TMS,10/09/2008,20.6,20.6,20.1,20.1,5250
TMS,10/08/2008,19.2,20.1,19.1,19.6,1590
TMS,10/07/2008,20.1,21.1,20.1,20.1,5260
TMS,10/06/2008,19.7,21.6,19.7,20.1,5650
TMS,10/03/2008,21.1,21.1,20.5,20.7,6140
TMS,10/02/2008,20.1,20.1,20.0,20.1,4840
TMS,10/01/2008,19.1,21.0,19.1,19.2,15020
TMS,09/30/2008,20.0,20.0,20.0,20.0,3620
TMS,09/29/2008,21.6,21.7,20.9,21.1,6650
TMS,09/26/2008,21.7,21.9,20.4,20.7,7720
TMS,09/25/2008,21.1,21.2,20.5,20.9,20390
TMS,09/24/2008,20.1,21.6,20.1,21.6,6120
TMS,09/23/2008,21.0,21.1,20.9,20.9,11210
TMS,09/22/2008,21.0,22.0,21.0,22.0,5080
TMS,09/19/2008,19.0,21.0,19.0,21.0,33290
TMS,09/18/2008,20.0,20.0,20.0,20.0,510
TMS,09/17/2008,21.0,21.0,21.0,21.0,1310
TMS,09/16/2008,22.1,22.1,22.1,22.1,4590
TMS,09/15/2008,23.3,25.2,23.3,23.3,28420
TMS,09/12/2008,24.5,24.5,24.4,24.5,1300
TMS,09/11/2008,24.7,25.7,24.4,24.4,2990
TMS,09/10/2008,24.7,25.8,24.7,24.7,1370
TMS,09/09/2008,25.0,27.1,25.0,25.0,16250
TMS,09/08/2008,27.6,27.6,25.3,25.8,14410
TMS,09/05/2008,26.0,28.1,26.0,26.3,7060
TMS,09/04/2008,29.1,29.1,26.8,26.8,950
TMS,09/03/2008,27.8,27.8,27.3,27.8,24310
TMS,08/29/2008,28.6,29.1,26.5,26.5,13670
TMS,08/28/2008,25.8,28.1,25.8,27.8,2050
TMS,08/27/2008,26.8,26.8,26.8,26.8,1600
TMS,08/26/2008,25.5,25.5,25.2,25.5,12770
TMS,08/25/2008,24.4,24.4,24.4,24.4,100
TMS,08/22/2008,23.2,25.2,23.2,23.2,13060
TMS,08/21/2008,22.2,24.2,22.2,24.2,250
TMS,08/20/2008,22.0,23.1,22.0,23.1,1470
TMS,08/19/2008,23.1,23.1,23.1,23.1,1000
TMS,08/18/2008,25.5,25.5,23.1,23.1,10030
TMS,08/15/2008,24.8,24.8,24.3,24.3,3010
TMS,08/14/2008,24.1,24.8,24.1,24.1,640
TMS,08/13/2008,24.8,25.3,24.1,24.1,1350
TMS,08/12/2008,24.8,24.8,24.8,24.8,1050
TMS,08/11/2008,24.1,24.8,24.8,24.8,3000
TMS,08/08/2008,25.3,25.3,24.1,24.1,710
TMS,08/07/2008,26.1,26.4,24.8,24.8,2470
TMS,08/06/2008,24.4,25.6,24.4,25.6,520
TMS,08/05/2008,25.1,25.1,25.1,25.1,7500
TMS,08/04/2008,26.7,26.7,25.9,25.9,7900
TMS,08/01/2008,25.1,25.9,25.1,25.9,1140
TMS,07/31/2008,25.9,25.9,25.9,25.9,690
TMS,07/30/2008,26.7,26.7,26.7,26.7,2620
TMS,07/29/2008,25.4,25.9,25.4,25.9,2100
TMS,07/28/2008,24.6,25.3,24.6,25.3,6190
TMS,07/25/2008,26.2,26.2,24.6,24.6,2880
TMS,07/24/2008,25.9,25.9,25.4,25.4,6750
TMS,07/23/2008,25.4,26.7,25.4,25.4,3780
TMS,07/22/2008,26.2,27.0,26.2,26.2,2990
TMS,07/21/2008,27.8,27.8,26.2,27.0,4360
TMS,07/18/2008,27.0,27.0,26.2,27.0,2330
TMS,07/17/2008,26.2,26.2,26.2,26.2,4210
TMS,07/16/2008,25.4,25.4,25.4,25.4,1910
TMS,07/15/2008,24.9,24.9,24.4,24.9,420
TMS,07/14/2008,24.2,24.2,24.2,24.2,520
TMS,07/11/2008,23.5,23.5,23.5,23.5,1100
TMS,07/10/2008,21.4,22.8,21.4,22.8,2410
TMS,07/09/2008,22.1,22.1,22.1,22.1,2270
TMS,07/08/2008,21.5,21.5,20.9,21.5,4740
TMS,07/07/2008,20.9,20.9,20.3,20.9,3910
TMS,07/04/2008,20.3,20.3,20.3,20.3,1980
TMS,07/03/2008,19.7,19.7,19.7,19.7,710
TMS,07/02/2008,20.3,20.3,19.1,19.1,670
TMS,07/01/2008,19.7,19.7,19.7,19.7,3390
TMS,06/30/2008,19.0,20.2,19.0,19.1,1810
TMS,06/27/2008,19.6,19.6,19.6,19.6,330
