<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FMC,03/25/2011,11.5,11.8,11.5,11.5,21050
FMC,03/24/2011,11.5,11.7,11.4,11.5,18370
FMC,03/23/2011,11.7,11.7,11.4,11.5,3230
FMC,03/22/2011,11.7,11.7,11.5,11.5,13200
FMC,03/21/2011,11.7,11.7,11.4,11.7,5920
FMC,03/18/2011,11.7,11.7,11.4,11.5,2210
FMC,03/17/2011,11.5,11.7,11.5,11.5,11270
FMC,03/16/2011,11.8,11.8,11.5,11.6,3030
FMC,03/15/2011,11.6,11.8,11.2,11.8,32470
FMC,03/14/2011,12.2,12.2,11.6,11.6,10290
FMC,03/11/2011,12.4,12.4,12.0,12.0,52200
FMC,03/10/2011,11.8,11.8,11.4,11.8,19580
FMC,03/09/2011,11.4,11.5,11.2,11.2,64940
FMC,03/08/2011,12.0,12.0,11.5,11.5,6410
FMC,03/07/2011,11.3,11.6,11.3,11.6,19830
FMC,03/04/2011,11.3,11.6,11.3,11.5,5100
FMC,03/03/2011,11.4,11.6,11.2,11.3,44430
FMC,03/02/2011,12.0,12.0,11.4,11.5,24500
FMC,03/01/2011,12.0,12.1,11.9,12.0,8410
FMC,02/28/2011,12.2,12.2,12.1,12.1,5000
FMC,02/25/2011,12.3,12.4,12.1,12.2,116660
FMC,02/24/2011,12.1,12.3,12.1,12.1,83010
FMC,02/23/2011,12.3,12.5,12.2,12.3,21660
FMC,02/22/2011,12.3,12.6,12.2,12.2,37410
FMC,02/21/2011,12.2,12.3,11.8,12.3,214020
FMC,02/18/2011,12.3,12.7,12.3,12.3,69830
FMC,02/17/2011,12.3,12.6,12.2,12.5,50330
FMC,02/16/2011,12.7,12.7,12.4,12.5,42960
FMC,02/15/2011,12.6,12.9,12.5,12.6,134030
FMC,02/14/2011,12.7,12.7,12.5,12.7,385810
FMC,02/11/2011,12.0,12.2,12.0,12.1,25430
FMC,02/10/2011,11.8,12.1,11.6,12.1,33050
FMC,02/09/2011,11.8,12.0,11.8,12.0,32860
FMC,02/08/2011,11.9,12.1,11.9,12.1,17530
FMC,01/28/2011,11.8,11.8,11.4,11.8,12310
FMC,01/27/2011,11.2,11.6,11.2,11.4,5600
FMC,01/26/2011,11.3,11.6,11.2,11.2,2810
FMC,01/25/2011,11.2,11.8,11.2,11.2,12780
FMC,01/24/2011,11.7,11.7,11.4,11.4,9980
FMC,01/21/2011,11.5,11.7,11.5,11.6,14940
FMC,01/20/2011,11.7,11.8,11.5,11.5,63420
FMC,01/19/2011,11.8,11.8,11.5,11.5,13560
FMC,01/18/2011,11.7,11.9,11.7,11.7,38640
FMC,01/17/2011,12.1,12.1,11.8,11.8,12560
FMC,01/14/2011,12.0,12.0,11.4,11.8,25680
FMC,01/13/2011,11.8,11.8,11.4,11.7,8200
FMC,01/12/2011,11.2,11.7,11.2,11.7,16270
FMC,01/11/2011,11.6,11.6,11.3,11.3,26610
FMC,01/10/2011,12.1,12.1,11.7,11.8,4880
FMC,01/07/2011,11.9,12.1,11.9,11.9,3370
FMC,01/06/2011,12.1,12.1,11.9,11.9,18410
FMC,01/05/2011,12.1,12.1,11.9,11.9,25660
FMC,01/04/2011,12.2,12.3,12.0,12.2,12080
FMC,12/31/2010,12.1,12.1,11.8,12.1,63000
FMC,12/30/2010,11.7,12.1,11.7,11.7,25440
FMC,12/29/2010,12.1,12.6,12.1,12.1,82490
FMC,12/28/2010,12.4,12.7,12.2,12.4,81530
FMC,12/27/2010,12.3,12.4,11.8,12.3,36190
FMC,12/24/2010,12.6,12.6,12.0,12.0,111630
FMC,12/23/2010,12.6,12.7,12.3,12.3,77810
FMC,12/22/2010,13.0,13.0,12.6,12.6,157590
FMC,12/21/2010,12.6,12.6,12.4,12.6,313570
FMC,12/20/2010,12.0,12.0,12.0,12.0,26470
FMC,12/17/2010,11.2,11.5,11.5,11.5,16200
FMC,12/16/2010,11.5,11.5,11.2,11.2,63760
FMC,12/15/2010,11.3,11.7,11.5,11.5,50500
FMC,12/14/2010,11.7,11.7,11.3,11.3,36000
FMC,12/13/2010,12.0,12.3,11.7,11.7,21860
FMC,12/10/2010,12.1,12.1,11.8,12.0,19470
FMC,12/09/2010,11.0,11.8,11.0,11.7,37710
FMC,12/08/2010,11.7,11.4,11.3,11.3,57410
FMC,12/07/2010,12.2,12.5,11.7,11.7,64600
FMC,12/06/2010,12.2,12.4,11.8,12.2,28480
FMC,12/03/2010,12.1,12.1,11.9,12.1,121750
FMC,12/02/2010,11.5,11.6,11.4,11.6,130680
FMC,12/01/2010,11.2,11.5,11.1,11.1,28490
FMC,11/30/2010,11.3,11.6,10.8,11.2,22740
FMC,11/29/2010,11.1,11.4,11.1,11.1,1110
FMC,11/26/2010,11.1,11.1,10.9,11.1,3330
FMC,11/25/2010,10.6,11.0,10.6,11.0,14380
FMC,11/24/2010,10.8,11.1,10.7,10.7,27350
FMC,11/23/2010,10.8,11.0,10.6,10.8,10050
FMC,11/22/2010,10.8,10.5,10.5,10.5,400
FMC,11/19/2010,10.8,10.8,10.5,10.8,12400
FMC,11/18/2010,11.0,11.0,10.8,10.8,31810
FMC,11/17/2010,11.0,11.0,10.3,11.0,6920
FMC,11/16/2010,10.5,10.8,10.6,10.8,16500
FMC,11/15/2010,10.0,10.5,9.9,10.5,107260
FMC,11/12/2010,10.4,10.7,10.4,10.4,58250
FMC,11/11/2010,10.9,11.0,10.6,10.9,1690
FMC,11/10/2010,10.7,11.3,10.7,10.9,10040
FMC,11/09/2010,11.2,11.2,11.0,11.0,42630
FMC,11/08/2010,11.5,11.5,11.4,11.5,19150
FMC,11/05/2010,11.2,11.5,11.5,11.5,4730
FMC,11/04/2010,10.9,11.3,11.1,11.2,1300
FMC,11/03/2010,11.1,11.1,10.8,10.9,17000
FMC,11/02/2010,11.2,11.2,11.0,11.1,3270
FMC,11/01/2010,11.5,11.6,11.2,11.2,1520
FMC,10/29/2010,11.4,11.5,11.0,11.5,80
FMC,10/28/2010,11.4,11.4,10.9,11.4,40740
FMC,10/27/2010,11.5,11.4,11.1,11.1,5600
FMC,10/26/2010,11.4,11.5,11.5,11.5,4800
FMC,10/25/2010,11.3,11.4,11.3,11.4,6610
FMC,10/22/2010,11.4,11.6,11.3,11.3,21910
FMC,10/21/2010,11.6,11.6,11.3,11.6,9750
FMC,10/20/2010,11.3,11.6,11.3,11.6,77620
FMC,10/19/2010,11.9,12.2,11.5,11.7,83240
FMC,10/18/2010,11.4,11.9,11.4,11.9,69490
FMC,10/15/2010,11.6,11.6,11.4,11.4,162210
FMC,10/14/2010,11.3,11.7,11.2,11.6,53500
FMC,10/13/2010,11.1,11.6,11.1,11.6,90390
